C,D,E,F,G,H,I,K,N,O,R,S,T,U,V,W,Y,Z
0,24.2,44.7,21.79,46.73,25.89,42.29,42.7,10.8,35.26,24.6,47.4666666667,22.89,47.23,10.6,759.6,4,26
0,24.2,44.7,21.73,46.79,25.9633333333,42.5633333333,42.7,10.8,35.3333333333,24.6,47.4,22.89,47.3633333333,10.55,759.6166666667,3.8333333333,26
0,24.2,44.7,21.76,46.79,25.9266666667,42.4266666667,42.7,10.69,35.5666666667,24.6,47.3633333333,22.9266666667,47.4333333333,10.5,759.6333333333,3.6666666667,26
0,24.2,44.7,21.76,46.79,25.9175,42.325,42.7,10.69,35.76,24.5333333333,47.23,22.9266666667,47.5,10.45,759.65,3.5,26
0,24.2,44.7,21.7,46.79,25.89,42.2,42.7,10.69,36.19,24.5666666667,47.1633333333,22.89,47.53,10.4,759.6666666667,3.3333333333,26
0,24.1,44.7,21.7,46.79,25.89,42.2,42.7,10.63,36.4633333333,24.5,47.03,22.9633333333,47.6633333333,10.35,759.6833333333,3.1666666667,26
0,24.1,44.76,21.7,46.79,25.89,42.2,42.7,10.69,36.8633333333,24.5,46.9,23,47.6633333333,10.3,759.7,3,26
0,24.1,44.73,21.7,46.79,25.89,42.2,42.7,10.6,37.26,24.5,46.8266666667,23,47.6633333333,10.3,759.6833333333,3,28.3333333333
0,24.1,44.73,21.7,46.79,25.89,42.2,42.7,10.6,37.3333333333,24.5,46.79,23,47.59,10.3,759.6666666667,3,30.6666666667
0,24,44.6266666667,21.6333333333,46.79,25.89,42.1633333333,42.6266666667,10.6,37.4266666667,24.5,46.79,23,47.59,10.3,759.65,3,33
0,24,44.7,21.6333333333,46.73,25.89,42.1633333333,42.7,10.6,37.7,24.5,46.7,23,47.7,10.3,759.6333333333,3,35.3333333333
0,24,44.7,21.6333333333,46.73,25.89,42.09,42.59,10.6,37.8633333333,24.5,46.6266666667,23,47.76,10.3,759.6166666667,3,37.6666666667
0,24,44.6266666667,21.6,46.79,25.89,42.09,42.59,10.6,37.5966666667,24.5,46.56,23,47.79,10.3,759.6,3,40
0,24,44.8,21.6,46.9266666667,25.89,42.06,42.59,10.6,36.7666666667,24.5,46.4333333333,23,47.8725,10.2666666667,759.6,3,40
0,24,45.06,21.6,47.4,25.8233333333,41.8,42.6633333333,10.6,36.1666666667,24.5,46.345,23,47.9,10.2333333333,759.6,3,40
0,24,45.03,21.6,47.73,25.7,41.49,42.79,10.6,35.66,24.4633333333,46.2233333333,23,47.9,10.2,759.6,3,40
0,24,45.03,21.6,47.8633333333,25.6333333333,41.23,42.8633333333,10.6,35.1333333333,24.39,46.09,23,47.9,10.1666666667,759.6,3,40
0,24,45.03,21.6,47.9,25.5666666667,41.29,42.9333333333,10.63,33.99,24.39,46.09,23,47.79,10.1333333333,759.6,3,40
0,24,45.09,21.6,47.9,25.5,41.0966666667,43,10.69,33.3233333333,24.39,46.09,23,47.73,10.1,759.6,3,40
0,24,45.1266666667,21.6,47.9666666667,25.4633333333,41.09,43,10.7266666667,32.6333333333,24.3233333333,46.1266666667,23,47.59,10.1,759.6,3.1666666667,40
0,24,45.2,21.6,47.9,25.39,41.03,43,10.8,32.0933333333,24.39,46.2,23,47.53,10.1,759.6,3.3333333333,40
0,24,45.06,21.6,47.79,25.39,41.2,43.03,10.83,30.9666666667,24.29,46.1266666667,23,47.4666666667,10.1,759.6,3.5,40
0,24,44.8975,21.6666666667,47.79,25.3233333333,41.2,42.9633333333,10.9175,30.55,24.29,46.26,23,47.4,10.1,759.6,3.6666666667,40
0,24,44.4566666667,21.6,47.49,25.29,41.09,42.6,11,29.76,24.29,46.4,23,47.26,10.1,759.6,3.8333333333,40
0,24,44.1633333333,21.6,47.1566666667,25.2,40.76,42.4,11.0333333333,28.66,24.29,46.3266666667,23,47.1266666667,10.1,759.6,4,40
20,24,44.03,21.6,46.9666666667,25.2,40.76,42.4,11.16,27.8666666667,24.29,46.5,23,46.93,10.1333333333,759.6,4,40
20,24,43.76,21.6,46.8266666667,25.2,40.7966666667,42.045,11.2266666667,27.5566666667,24.29,46.5,23,46.6566666667,10.1666666667,759.6,4,40
20,24,43.5666666667,21.7,46.6633333333,25.2,40.59,42.28,11.4333333333,27.2966666667,24.29,46.4142857143,23,46.4666666667,10.2,759.6,4,40
0,24,43.4,21.7,46.4633333333,25.1666666667,40.5266666667,42.57125,11.63,25.73,24.29,46.42,22.9266666667,46.2666666667,10.2333333333,759.6,4,40
0,24.0666666667,43.4666666667,21.73,46.3633333333,25.1,40.4,42.736,11.69,24.4566666667,24.29,46.5,22.89,45.9666666667,10.2666666667,759.6,4,40
0,24,43.53,21.79,46.23,25.1,40.4666666667,42.79,11.8,23.0933333333,24.29,46.46,22.89,45.7666666667,10.3,759.6,4,40
0,24,43.59,21.8233333333,46.1266666667,25.0333333333,40.4,42.79,11.86,22.7,24.29,46.4428571429,22.89,45.56,10.3333333333,759.5666666667,4,40
0,24.0666666667,43.59,21.89,46.2,25.1,40.53,42.79,11.9633333333,21.3666666667,24.29,46.5,22.89,45.375,10.3666666667,759.5333333333,4,40
0,24.0666666667,43.59,21.89,46.2,25.1,40.59,42.73375,11.9633333333,20.6333333333,24.29,46.4285714286,22.89,45.1266666667,10.4,759.5,4,40
0,24.1,43.59,22,46.1633333333,25,40.59,42.656,12.0666666667,19.5,24.29,46.334,22.89,44.9666666667,10.4333333333,759.4666666667,4,40
0,24.1,43.59,21.9266666667,46.09,25,40.59,42.5771428571,11.9266666667,19.3,24.2642857143,46.5842857143,22.89,44.8266666667,10.4666666667,759.4333333333,4,40
0,24.1,43.5,21.89,46.09,25.0333333333,40.4666666667,42.48,12.0333333333,19.5966666667,24.29,46.894,22.89,44.6633333333,10.5,759.4,4,40
0,24.1,43.5,21.9633333333,46.03,25.0333333333,40.4,42.4,12.1,19.39,24.29,47.09,22.89,44.53,10.5166666667,759.4,4,40
0,24.1,43.5,22,46,25,40.29,42.29,12.19,18.2666666667,24.29,47.09,22.8233333333,44.3266666667,10.5333333333,759.4,4,40
0,24.1,43.5,22,45.9333333333,25,40.23,42.2771428571,12.245,17.6,24.2,47,22.8233333333,44.2666666667,10.55,759.4,4,40
0,24.1,43.4,22,45.79,24.9633333333,40.26,42.2,12.3,16.59,24.236,47.16,22.79,44.06,10.5666666667,759.4,4,40
0,24.1,43.4,22.0666666667,45.79,24.89,40.26,42.2,12.3666666667,16.2233333333,24.29,47.5,22.79,43.9333333333,10.5833333333,759.4,4,40
0,24.1333333333,43.29,22.1,45.76,24.89,40.2666666667,42,12.5666666667,15.7566666667,24.3566666667,47.5,22.8233333333,43.79,10.6,759.4,4,40
0,24.125,43.2175,22.1,45.6266666667,24.89,40.475,42,12.8,14.89,24.39,47.6333333333,22.8233333333,43.5966666667,10.6166666667,759.4166666667,4,40
0,24.1,42.6666666667,22.2,45.16,24.89,40.5,42.0266666667,12.86,14.2233333333,24.39,47.2266666667,22.79,42.99,10.6333333333,759.4333333333,4,40
0,24.1,41.96,22.2,44.4933333333,24.8566666667,40.2333333333,41.7666666667,13,13.8,24.39,46.5633333333,22.79,42.5966666667,10.65,759.45,4,40
0,24.1,41.5,22.2,43.5566666667,24.79,39.6333333333,41.56,13,13.538,24.3233333333,46.1566666667,22.79,42.2,10.6666666667,759.4666666667,4,40
0,24.0666666667,41.1,22.2,42.83,24.9266666667,39.2966666667,41.3,13.2,12.7566666667,24.29,46.1633333333,22.79,41.7666666667,10.6833333333,759.4833333333,4,40
0,24,40.8266666667,22.23,42.26,25,39.03,41.2,13.7566666667,10.7933333333,24.29,46.09,22.79,41.43,10.7,759.5,4,40
0,24,40.7,22.3566666667,42.0666666667,25,39,41.23,14.03,6.5933333333,24.3233333333,45.93,22.79,41.0966666667,10.8666666667,759.5166666667,3.8333333333,38.1666666667
0,24,40.7,22.4266666667,41.7233333333,25,39,41.29,14.33,4.1633333333,24.39,45.6566666667,22.79,40.7233333333,11.0333333333,759.5333333333,3.6666666667,36.3333333333
0,24,40.7,22.5,41.59,25.0333333333,39.09,41.4633333333,14.39,4.8966666667,24.4266666667,45.43,22.79,40.59,11.2,759.55,3.5,34.5
0,24,40.7,22.55,41.545,25.1,39.09,41.59,14.7266666667,4.23,24.5666666667,45.0966666667,22.79,40.495,11.3666666667,759.5666666667,3.3333333333,32.6666666667
0,24,40.7,22.6,41.3633333333,25.1,39.09,41.6633333333,14.86,3.7566666667,24.6333333333,44.5266666667,22.79,40.2233333333,11.5333333333,759.5833333333,3.1666666667,30.8333333333
0,24,40.76,22.6666666667,41.29,25.1,39.09,41.6633333333,15.03,1.8,24.7,44.1933333333,22.73,40.03,11.7,759.6,3,29
0,24,40.79,22.7633333333,41.2,25.1,39.1266666667,41.6633333333,15.09,1.4,24.79,43.634,22.79,39.8633333333,11.8833333333,759.5333333333,3.1666666667,30.8333333333
0,24.0666666667,40.99,22.9633333333,41.1266666667,25.1666666667,39.2,41.53,15.8666666667,1,24.7385714286,43.0414285714,22.79,39.73,12.0666666667,759.4666666667,3.3333333333,32.6666666667
0,24.0666666667,41,23.0333333333,40.9666666667,25.2,39.09,41.3333333333,15.85,1,24.7,42.696,22.79,39.59,12.25,759.4,3.5,34.5
0,24.0666666667,41.2666666667,23.1666666667,40.7666666667,25.2,39.09,41.1266666667,15.82,1,24.7,42.3971428571,22.73,39.53,12.4333333333,759.3333333333,3.6666666667,36.3333333333
0,24.1,41.2,23.23,40.56,25.2,39.1266666667,41,16.4,1,24.7,42.054,22.745,39.425,12.6166666667,759.2666666667,3.8333333333,38.1666666667
0,24.1,41.2,23.3566666667,40.5,25.2,39.2,40.9333333333,16.6966666667,1,24.6375,41.8125,22.7,39.4,12.8,759.2,4,40
0,24.1333333333,41.2,23.4266666667,40.29,25.2,39.2,40.8266666667,16.8233333333,1,24.6,41.5542857143,22.76,39.3633333333,12.9333333333,759.15,4.1666666667,38.1666666667
0,24.2,41.2,23.5,40.1566666667,25.2,39.2,40.9,16.76,1,24.6,41.458,22.7,39.29,13.0666666667,759.1,4.3333333333,36.3333333333
0,24.2,41.09,23.6,39.9666666667,25.2,39.2,41.03,16.5666666667,1,24.6,41.2642857143,22.7,39.2,13.2,759.05,4.5,34.5
0,24.23,41.03,23.6,39.8266666667,25.2,39.2,41.09,16.6333333333,1,24.6,41.134,22.7,39.1266666667,13.3333333333,759,4.6666666667,32.6666666667
0,24.29,40.9633333333,23.6333333333,39.6,25.2,39.2,41.09,16.7675,1,24.6,40.6842857143,22.79,39,13.4666666667,758.95,4.8333333333,30.8333333333
0,24.29,40.6633333333,23.7,39.1933333333,25.2,39.23,41.09,16.63,1,24.58,40.152,22.79,38.95,13.6,758.9,5,29
0,24.29,40.39,23.7,38.7966666667,25.26,39.29,41.145,16.7633333333,1,24.5,39.8971428571,22.7,38.9,13.75,758.8833333333,5,30.8333333333
0,24.3233333333,39.99,23.7,38.39,25.29,39.29,41.09,16.6333333333,1,24.5,39.656,22.7,38.9,13.9,758.8666666667,5,32.6666666667
0,24.39,39.73,23.79,38.06,25.29,39.23,41.1633333333,16.6333333333,1,24.5,39.4557142857,22.7,38.79,14.05,758.85,5,34.5
0,24.3233333333,39.56,23.8566666667,37.9333333333,25.29,39.2,41.1633333333,16.8566666667,1,24.5,39.36,22.76,38.79,14.2,758.8333333333,5,36.3333333333
0,24.39,39.4333333333,24,37.6333333333,25.29,39.2,41.09,16.6475,1,24.5,39.0957142857,22.745,38.745,14.35,758.8166666667,5,38.1666666667
0,24.4266666667,39.4,24,37.32,25.29,39.09,40.9666666667,16.65,1,24.5,38.79,22.7,38.59,14.5,758.8,5,40
0,24.4266666667,39.1933333333,23.9266666667,37.0666666667,25.29,38.89,40.4425,16.65,1,24.5,38.7385714286,22.7,38.59,14.45,758.75,4.8333333333,38
10,24.39,38.63,23.79,36.7233333333,25.2,38.76,39.9966666667,16.7333333333,1,24.5,38.634,22.76,38.5,14.4,758.7,4.6666666667,36
30,24.3233333333,38.09,23.73,36.53,25.2,38.6266666667,39.33,16.9266666667,1,24.5,38.59,22.7,38.5,14.35,758.65,4.5,34
20,24.29,37.9333333333,23.73,36.56,25.23,38.56,40.1,16.96,1,24.5,38.59,22.79,38.4,14.3,758.6,4.3333333333,32
20,24.3566666667,38.1333333333,23.8566666667,36.56,25.29,38.5,40.8333333333,17.0333333333,1,24.5,38.6057142857,22.73,38.4,14.25,758.55,4.1666666667,30
20,24.3566666667,38.26,23.89,36.59,25.29,38.5,41.1633333333,17.1,1,24.5,38.66,22.7,38.4,14.2,758.5,4,28
20,24.29,38.4,23.8233333333,36.53,25.29,38.56,40.9633333333,16.845,1,24.5,38.5385714286,22.76,38.3266666667,14.15,758.4833333333,4,30
20,24.39,38.5966666667,23.8233333333,36.73,25.2,38.4,40.59,16.8266666667,1,24.5,38.554,22.7,38.29,14.1,758.4666666667,4,32
30,24.39,38.93,23.89,36.93,25.2,38.1266666667,40.53,17.0333333333,1,24.5,38.5257142857,22.7,38.29,14.05,758.45,4,34
20,24.39,39.09,23.89,37.2,25.2,37.8633333333,40.4333333333,16.8933333333,1,24.5,38.536,22.7,38.2,14,758.4333333333,4,36
20,24.39,39.09,23.8233333333,37.2,25.2,37.7675,40.5,16.7,1,24.5,38.5,22.7,38.2,13.95,758.4166666667,4,38
20,24.39,39.09,23.89,37.29,25.2,37.6266666667,40.59,16.7,1,24.5,38.4,22.7,38.1633333333,13.9,758.4,4,40
20,24.4266666667,40.09,23.9633333333,37.29,25.2,37.59,40.53,16.6333333333,1,24.5285714286,38.4,22.7,38.09,13.95,758.35,4.1666666667,40
30,24.5,39.89,23.9266666667,37.5,25.2,37.6633333333,40.5,16.36,1,24.5,38.42,22.7,38.06,14,758.3,4.3333333333,40
20,24.5,39.76,24,37.56,25.2,37.6633333333,40.5,16.29,1,24.5,38.5,22.7,38.06,14.05,758.25,4.5,40
20,24.5,39.7,23.89,37.8266666667,25.2,37.6633333333,40.5,16.1633333333,1,24.5,38.5,22.7,38.09,14.1,758.2,4.6666666667,40
20,24.6,40.3933333333,23.89,37.8266666667,25.26,37.7,39.9933333333,16,1,24.5,38.59,22.7,38.09,14.15,758.15,4.8333333333,40
10,24.5333333333,40.4666666667,23.79,37.73,25.2,37.76,39.3266666667,15.625,1,24.5,38.59,22.7,38.09,14.2,758.1,5,40
0,24.6333333333,41.93,23.79,38.1966666667,25.29,37.8266666667,39.6266666667,15.525,1,24.5,38.59,22.7,38.0225,14.05,758.0833333333,5.1666666667,38.1666666667
0,24.7,41.73,23.79,39.1,25.29,37.9,39.7,15.525,1,24.5,38.7642857143,22.7,38,13.9,758.0666666667,5.3333333333,36.3333333333
0,24.7,41.5966666667,23.79,39.3266666667,25.29,37.9333333333,39.7,15.2333333333,1,24.54,39.334,22.7,37.9666666667,13.75,758.05,5.5,34.5
0,24.76,41.5966666667,23.79,39.3266666667,25.3566666667,38.06,39.76,15.0333333333,1,24.6571428571,40.0242857143,22.7,37.7666666667,13.6,758.0333333333,5.6666666667,32.6666666667
0,24.79,41.4666666667,23.7,39.2,25.39,38.09,39.9633333333,15,1,24.754,40.68,22.6666666667,37.56,13.45,758.0166666667,5.8333333333,30.8333333333
0,24.79,41.3266666667,23.7,39.2,25.4633333333,38.09,40.2233333333,14.9266666667,1,24.8328571429,40.8142857143,22.6,37.5,13.3,758,6,29
0,24.76,41.2233333333,23.6666666667,39.06,25.5,38.2,40.4333333333,14.9666666667,1,24.79,40.52,22.6666666667,37.6633333333,13.15,757.9666666667,6,28.8333333333
0,24.7,41.09,23.6,39,25.5,38.26,40.545,15.95,1,24.79,41.11,22.6,37.53,13,757.9333333333,6,28.6666666667
0,24.7,40.9,23.6,39,25.5,38.3266666667,40.6266666667,16.9,1,24.79,41.42,22.6,37.4,12.85,757.9,6,28.5
0,24.7,40.9,23.5333333333,39.06,25.5,38.4,40.57,16.8333333333,1,24.79,41.5642857143,22.5333333333,37.3266666667,12.7,757.8666666667,6,28.3333333333
0,24.7,40.8333333333,23.5,39.1266666667,25.4633333333,38.4333333333,40.5133333333,15.8333333333,1,24.79,41.5,22.5,37.1633333333,12.55,757.8333333333,6,28.1666666667
0,24.7,40.7,23.4266666667,39.1266666667,25.39,38.5,40.4566666667,14.7666666667,1,24.8614285714,41.3985714286,22.5,37.045,12.4,757.8,6,28
0,24.7,40.745,23.29,39.23,25.39,38.545,40.4,13.7666666667,1.0666666667,24.85,41.434,22.4266666667,36.9333333333,12.2166666667,757.85,5.8333333333,28.1666666667
0,24.7,40.79,23.29,39.43,25.29,38.59,40.3266666667,12.6633333333,4.0333333333,24.89,41.7642857143,22.4266666667,36.9333333333,12.0333333333,757.9,5.6666666667,28.3333333333
0,24.7,40.73,23.2,39.6266666667,25.29,38.6633333333,40.2233333333,12.1966666667,6.1,24.89,42.334,22.4266666667,36.9333333333,11.85,757.95,5.5,28.5
0,24.7,40.76,23.2,39.76,25.26,38.7,40.03,11.7,8.0966666667,24.9528571429,42.55,22.4266666667,36.9333333333,11.6666666667,758,5.3333333333,28.6666666667
0,24.7,40.7,23.1,39.9,25.2,38.7,39.8633333333,11.3666666667,9.43,25,42.6,22.4266666667,36.8266666667,11.4833333333,758.05,5.1666666667,28.8333333333
10,24.6666666667,40.6633333333,23.0333333333,39.8266666667,25.1666666667,38.73,39.73,11.03,11.3966666667,25.0285714286,43.2,22.4266666667,36.7666666667,11.3,758.1,5,29
0,24.6,40.53,22.9633333333,40.03,25.1666666667,38.79,39.6633333333,10.89,12.7966666667,25.1,44.49,22.39,36.7,11.1333333333,758.1,5,29
0,24.6,40.4,22.89,40.09,25.1333333333,38.7,39.572,10.89,14.3333333333,25.1,45.11,22.39,36.775,10.9666666667,758.1,5,29
10,24.6,40.3266666667,22.79,40.23,25.2,38.7,39.5,10.83,14.9333333333,25.1,45.178,22.39,37.1933333333,10.8,758.1,5,29
20,24.6,40.29,22.7675,40.47,25.2,38.7,39.6566666667,10.66,13.6633333333,25.1,45.0257142857,22.4266666667,37.6933333333,10.6333333333,758.1,5,29
20,24.6,40.29,22.7,40.59,25.2,38.7,39.93,10.46,13.39,25.1,45.134,22.5,38.0266666667,10.4666666667,758.1,5,29
30,24.5666666667,40.2,22.6,40.6266666667,25.2,38.79,40.2666666667,10.1266666667,14.0266666667,25.0571428571,45.3542857143,22.4266666667,38.2666666667,10.3,758.1,5,29
20,24.5,40.26,22.5333333333,40.7,25.2,38.79,40.4666666667,9.9266666667,15.3,25.08,45.638,22.5,38.4666666667,10.2,758.1,4.6666666667,29
20,24.5666666667,40.1633333333,22.4633333333,40.7,25.2,38.8266666667,40.5666666667,9.745,17.195,25,46.0357142857,22.4266666667,38.6266666667,10.1,758.1,4.3333333333,29
20,24.5,40.09,22.39,40.76,25.2,38.9,40.7,9.6,18.46,24.9725,46.00875,22.5,38.76,10,758.1,4,29
20,24.5,40.09,22.3566666667,40.9333333333,25.2,38.9,40.73,9.5333333333,18.9333333333,24.89,45.79,22.5,38.9333333333,9.9,758.1,3.6666666667,29
20,24.4266666667,40.03,22.29,41.06,25.2,38.9666666667,40.79,9.5,19.7333333333,24.8328571429,45.7671428571,22.5,39.06,9.8,758.1,3.3333333333,29
10,24.39,40,22.26,41.1633333333,25.2,39,40.8266666667,9.4266666667,20.1933333333,24.81,46,22.5,39.2225,9.7,758.1,3,29
0,24.39,40.06,22.2,41.1633333333,25.2,39.06,40.8266666667,9.39,20.8,24.8185714286,46.2,22.5,39.345,9.6333333333,758.1166666667,2.6666666667,29
0,24.3566666667,40.3266666667,22.1666666667,41.3266666667,25.2,39.06,40.8633333333,9.345,21.35,24.79,46.09,22.5,39.525,9.5666666667,758.1333333333,2.3333333333,29
0,24.29,40.4,22.1,41.4,25.2,39.06,40.79,9.3,22.175,24.79,46.09,22.5,39.8333333333,9.5,758.15,2,29
0,24.29,40.4,22,41.4333333333,25.2,39.145,40.59,9.2266666667,22.5666666667,24.736,46.112,22.5,40.1566666667,9.4333333333,758.1666666667,1.6666666667,29
0,24.26,40.3633333333,22,41.56,25.29,39.3266666667,40.53,9.1,23.2583333333,24.7,46.2,22.5,40.458,9.3666666667,758.1833333333,1.3333333333,29
0,24.26,40.3633333333,21.9633333333,41.7,25.29,39.4,40.3633333333,9.0555555556,23.9411111111,24.7,46.09,22.5,40.5,9.3,758.2,1,29
0,24.2,40.29,21.89,41.76,25.39,39.4333333333,40.23,9,24.5966666667,24.7,46.0128571429,22.5,40.55,9.2166666667,758.1833333333,1,29
0,24.2,40.29,21.8566666667,41.9,25.39,39.5,40.06,8.9633333333,25.2633333333,24.64,45.94,22.5,40.8333333333,9.1333333333,758.1666666667,1,29
0,24.2,40.3266666667,21.79,41.9,25.39,39.53,39.9333333333,8.89,26.0633333333,24.6,45.9,22.5,41.0666666667,9.05,758.15,1,29
0,24.2,40.4,21.79,42.03,25.39,39.59,39.845,8.7633333333,26.4933333333,24.6,46,22.525,41.32,8.9666666667,758.1333333333,1,29
0,24.1666666667,40.4,21.73,42.09,25.39,39.6266666667,39.76,8.63,27.2333333333,24.6,46.0514285714,22.5333333333,41.56,8.8833333333,758.1166666667,1,29
0,24.1,40.4,21.7,42.245,25.39,39.7,39.6266666667,8.5666666667,27.96,24.6,46.076,22.5,41.7666666667,8.8,758.1,1,29
0,24.1,40.4,21.7,42.29,25.39,39.7,39.59,8.4266666667,28.8933333333,24.5714285714,46.1685714286,22.5666666667,41.9666666667,8.65,758.05,1,29
0,24.1,40.4,21.7,42.3633333333,25.39,39.7,39.53,8.29,29.645,24.5,45.856,22.6,42.2666666667,8.5,758,1,29
0,24.1,40.4,21.6,42.4,25.39,39.73,39.5,7.9333333333,29.5566666667,24.5428571429,45.6971428571,22.5333333333,42.5266666667,8.35,757.95,1,29
0,24.0333333333,40.3266666667,21.6,42.4666666667,25.39,39.79,39.5,7.7266666667,30.0966666667,24.54,45.494,22.6,42.8266666667,8.2,757.9,1,29
0,24,40.29,21.5666666667,42.53,25.39,39.79,39.5,7.4333333333,30.7633333333,24.5,45.1942857143,22.6,42.9666666667,8.05,757.85,1,29
0,24,40.29,21.5666666667,42.59,25.4633333333,39.8633333333,39.5,7.16,31.8966666667,24.5,44.9,22.6,43.1266666667,7.9,757.8,1,29
0,24,40.29,21.5,42.59,25.5,39.8633333333,39.4333333333,6.8966666667,32.6666666667,24.5,44.7385714286,22.6,43.2,7.8333333333,757.7666666667,1,29
0,24,40.29,21.4266666667,42.59,25.5,39.8633333333,39.4333333333,6.6233333333,33.1333333333,24.5,44.634,22.6,43.3266666667,7.7666666667,757.7333333333,1,29
0,24,40.4,21.4266666667,42.6566666667,25.5,39.9,39.29,6.3666666667,33.9266666667,24.4685714286,44.5642857143,22.6,43.4666666667,7.7,757.7,1,29
0,24,40.3266666667,21.4266666667,42.73,25.5,39.9,39.29,6.16,34.3333333333,24.39,44.29,22.6,43.6266666667,7.6333333333,757.6666666667,1,29
0,23.89,40.4,21.3566666667,42.7,25.5,39.9,39.26,5.9666666667,34.9266666667,24.39,44.2228571429,22.6,43.7,7.5666666667,757.6333333333,1,29
0,23.89,40.345,21.29,42.7,25.445,39.9,39.2,5.8333333333,35.4,24.39,44.06,22.6,43.8266666667,7.5,757.6,1,29
0,23.8233333333,40.3266666667,21.29,42.79,25.5,39.9,39.2,5.6566666667,35.6933333333,24.39,43.8671428571,22.6,43.9,7.3166666667,757.55,1,28.5
0,23.8566666667,40.29,21.23,42.73,25.39,39.8266666667,39.2,5.53,36.2333333333,24.39,43.7257142857,22.6,44.03,7.1333333333,757.5,1,28
0,23.79,40.29,21.2,42.79,25.39,39.9,39.1266666667,5.4333333333,37.2666666667,24.33,43.7,22.6,44.1633333333,6.95,757.45,1,27.5
0,23.79,40.29,21.2,42.79,25.39,39.9,39.1266666667,5.5,38.1933333333,24.3042857143,43.6842857143,22.6,44.2,6.7666666667,757.4,1,27
0,23.79,40.29,21.1666666667,42.79,25.39,39.9,39.09,5.5,38.5666666667,24.29,43.656,22.65,44.3225,6.5833333333,757.35,1,26.5
0,23.76,40.29,21.1,42.79,25.39,39.9333333333,39.09,5.425,38.85,24.29,43.7,22.6,44.3633333333,6.4,757.3,1,26
0,23.7,40.29,21.05,42.845,25.39,40,39.03,5.4,39.0266666667,24.254,43.554,22.6,44.5,6.3666666667,757.2833333333,1,25.8333333333
0,23.7,40.29,21,42.9,25.39,40,39.06,5.4333333333,39.5966666667,24.2642857143,43.5642857143,22.6,44.56,6.3333333333,757.2666666667,1,25.6666666667
0,23.7,40.29,21,42.9,25.3233333333,40,39,5.5,39.6566666667,24.2,43.44,22.6,44.59,6.3,757.25,1,25.5
0,23.7,40.29,21,42.9,25.39,40,39,5.5,39.89,24.2,43.4,22.6,44.59,6.2666666667,757.2333333333,1,25.3333333333
0,23.6333333333,40.23,20.9266666667,42.9,25.39,40,39,5.5,40.09,24.2,43.29,22.6,44.7,6.2333333333,757.2166666667,1,25.1666666667
0,23.6,40.2,20.89,43,25.39,39.9,39,5.4,40.1333333333,24.2,43.29,22.6,44.7,6.2,757.2,1,25
0,23.6,40.3333333333,20.89,43.06,25.39,39.9666666667,39,5.4666666667,40.86,24.2,43.272,22.6,44.73,6.1833333333,757.1666666667,1,24.8333333333
10,23.6,40.8333333333,20.8566666667,43.5666666667,25.26,39.2666666667,39,5.5633333333,41.6,24.1714285714,43.2642857143,22.6,44.79,6.1666666667,757.1333333333,1,24.6666666667
0,23.6666666667,40.5666666667,20.79,43.7,25.1333333333,38.6666666667,38.9333333333,5.7633333333,42.1933333333,24.16,43.4,22.6,44.76,6.15,757.1,1,24.5
0,23.6,40.0933333333,20.7,43.2966666667,24.9633333333,37.8333333333,38.5633333333,6.1233333333,43.0666666667,24.1,43.3242857143,22.6,44.76,6.1333333333,757.0666666667,1,24.3333333333
0,23.6,39.4266666667,20.6333333333,42.83,24.8233333333,37.5666666667,38.0966666667,6.33,43.5266666667,24.1,43.254,22.6,44.7,6.1166666667,757.0333333333,1,24.1666666667
0,23.6,39.0266666667,20.6,42.3333333333,24.76,36.93,38,6.5633333333,44.0666666667,24.1,43.3371428571,22.6,44.6266666667,6.1,757,1,24
0,23.5333333333,38.9,20.6,42.1266666667,24.7,36.79,38,6.83,44.3333333333,24.1,43.356,22.6,44.2966666667,6.2166666667,757.0333333333,1,24
0,23.5,38.9,20.7,42.1633333333,24.65,36.95,38.09,7.1233333333,44.8,24.0857142857,43.0557142857,22.6,44.03,6.3333333333,757.0666666667,1,24
0,23.5,38.79,20.7,42.03,24.7,37.1266666667,38.1633333333,7.33,45.1933333333,24,42.66,22.6,43.7233333333,6.45,757.1,1,24
0,23.4266666667,38.79,20.7,42.03,24.7,37.26,38.23,7.6933333333,45.4633333333,24,42.3971428571,22.6,43.4633333333,6.5666666667,757.1333333333,1,24
0,23.39,38.8266666667,20.7,42.09,24.7,37.4333333333,38.3633333333,8.1,45.47,24,42.156,22.5,43.1333333333,6.6833333333,757.1666666667,1,24
0,23.39,38.9666666667,20.7,42.2,24.7,37.56,38.4,8.4333333333,45.43,23.9528571429,41.9814285714,22.5,42.86,6.8,757.2,1,24
0,23.39,39.1266666667,20.7,42.2,24.79,37.6266666667,38.5425,8.7566666667,45.16,23.89,41.878,22.5,42.545,7.05,757.2166666667,1,24.1666666667
0,23.39,39.3333333333,20.79,42.26,24.79,37.7,38.59,9.03,44.5666666667,23.89,41.7257142857,22.5,42.26,7.3,757.2333333333,1,24.3333333333
0,23.39,39.7266666667,20.815,42.3425,24.79,37.79,38.59,9.4,43.6233333333,23.89,41.59,22.5,42.0666666667,7.55,757.25,1,24.5
0,23.39,40,20.89,42.59,24.79,37.79,38.6633333333,9.7333333333,42.8233333333,23.84,41.43375,22.5,41.7233333333,7.8,757.2666666667,1,24.6666666667
